3264450,0.34840000,35.00000000,4671194,4671194,1650499253777,False,True
3264451,0.34860000,392.90000000,4671195,4671198,1650499253777,False,True
3264452,0.34880000,420.10000000,4671199,4671200,1650499253777,False,True
3264453,0.34890000,7.50000000,4671201,4671201,1650499253777,False,True
3264454,0.34740000,123.70000000,4671202,4671203,1650499254242,True,True
3264455,0.34760000,287.80000000,4671204,4671204,1650499254251,True,True
3264456,0.34760000,15.90000000,4671205,4671205,1650499254253,True,True
3264457,0.34740000,64.60000000,4671206,4671206,1650499254253,True,True
3264458,0.34730000,64.60000000,4671207,4671207,1650499254278,True,True
3264459,0.34720000,346.50000000,4671208,4671208,1650499254524,True,True
3264460,0.34660000,349.40000000,4671209,4671209,1650499254879,True,True
3264461,0.34640000,81.60000000,4671210,4671210,1650499257498,True,True
3264462,0.34620000,46.50000000,4671211,4671211,1650499260318,True,True
3264463,0.34690000,439.30000000,4671212,4671214,1650499260525,False,True
3264464,0.34700000,110.70000000,4671215,4671215,1650499260525,False,True
3264465,0.34750000,31.80000000,4671216,4671216,1650499263632,False,True
3264466,0.34690000,126.20000000,4671217,4671218,1650499268765,True,True
3264467,0.34700000,253.60000000,4671219,4671219,1650499269398,False,True
3264468,0.34740000,65.00000000,4671220,4671220,1650499272452,False,True
3264469,0.34750000,245.80000000,4671221,4671221,1650499272452,False,True
3264470,0.34750000,174.00000000,4671222,4671222,1650499272460,True,True
3264471,0.34720000,269.20000000,4671223,4671223,1650499275455,False,True
3264472,0.34740000,60.30000000,4671224,4671224,1650499275455,False,True
3264473,0.34760000,86.50000000,4671225,4671225,1650499275455,False,True
3264474,0.34760000,219.20000000,4671226,4671226,1650499278462,False,True
3264475,0.34780000,346.50000000,4671227,4671227,1650499278462,False,True
3264476,0.34780000,50.00000000,4671228,4671228,1650499278469,True,True
3264477,0.34730000,50.00000000,4671229,4671229,1650499278508,True,True
3264478,0.34740000,344.90000000,4671230,4671230,1650499278564,True,True
3264479,0.34730000,299.20000000,4671231,4671231,1650499278564,True,True
3264480,0.34750000,684.30000000,4671232,4671235,1650499278612,True,True
3264481,0.34740000,240.10000000,4671236,4671236,1650499278644,True,True
3264482,0.34730000,107.80000000,4671237,4671237,1650499278644,True,True
3264483,0.34740000,240.10000000,4671238,4671238,1650499278701,True,True
3264484,0.34740000,240.10000000,4671239,4671239,1650499278762,True,True
3264485,0.34730000,1500.00000000,4671240,4671240,1650499279057,True,True
3264486,0.34750000,189.00000000,4671241,4671243,1650499281455,False,True
3264487,0.34760000,240.10000000,4671244,4671244,1650499281455,False,True
3264488,0.34700000,170.00000000,4671245,4671245,1650499281685,True,True
3264489,0.34760000,240.10000000,4671246,4671246,1650499284458,False,True
3264490,0.34770000,1907.00000000,4671247,4671247,1650499284458,False,True
3264491,0.34770000,50.00000000,4671248,4671248,1650499284465,True,True
3264492,0.34720000,589.40000000,4671249,4671250,1650499284536,True,True
3264493,0.34730000,240.10000000,4671251,4671251,1650499285847,False,True
3264494,0.34730000,57.00000000,4671252,4671252,1650499287382,False,True
3264495,0.34700000,536.10000000,4671253,4671253,1650499290514,True,True
3264496,0.34670000,10.30000000,4671254,4671254,1650499301842,False,True
3264497,0.34670000,178.30000000,4671255,4671255,1650499302498,False,True
3264498,0.34680000,292.50000000,4671256,4671258,1650499302498,False,True
3264499,0.34720000,240.10000000,4671259,4671259,1650499303112,True,True
3264500,0.34720000,37.30000000,4671260,4671260,1650499303146,True,True
3264501,0.34720000,202.80000000,4671261,4671261,1650499303285,True,True
3264502,0.34770000,51.00000000,4671262,4671262,1650499305537,False,True
3264503,0.34770000,50.00000000,4671263,4671263,1650499305550,True,True
3264504,0.34710000,50.00000000,4671264,4671264,1650499305571,True,True
3264505,0.34710000,416.00000000,4671265,4671265,1650499305603,True,True
3264506,0.34760000,240.10000000,4671266,4671266,1650499308581,False,True
3264507,0.34770000,467.00000000,4671267,4671268,1650499308581,False,True
3264508,0.34770000,50.00000000,4671269,4671269,1650499308594,True,True
3264509,0.34720000,240.10000000,4671270,4671270,1650499308720,True,True
3264510,0.34710000,193.00000000,4671271,4671271,1650499308783,True,True
3264511,0.34710000,160.00000000,4671272,4671272,1650499308899,True,True
3264512,0.34710000,141.50000000,4671273,4671274,1650499309357,True,True
3264513,0.34750000,141.50000000,4671275,4671276,1650499323705,False,True
3264514,0.34760000,240.10000000,4671277,4671277,1650499323705,False,True
3264515,0.34770000,394.40000000,4671278,4671279,1650499323705,False,True
3264516,0.34780000,61.10000000,4671280,4671280,1650499323705,False,True
3264517,0.34790000,229.30000000,4671281,4671281,1650499323705,False,True
3264518,0.34730000,173.60000000,4671282,4671282,1650499323872,True,True
3264519,0.34730000,248.50000000,4671283,4671284,1650499323939,True,True
3264520,0.34720000,127.10000000,4671285,4671286,1650499324030,True,True
3264521,0.34680000,1757.70000000,4671287,4671287,1650499325985,True,True
3264522,0.34680000,459.80000000,4671288,4671289,1650499325988,True,True
3264523,0.34670000,1297.90000000,4671290,4671291,1650499325988,True,True
3264524,0.34670000,903.80000000,4671292,4671292,1650499326186,True,True
3264525,0.34660000,240.00000000,4671293,4671293,1650499326648,False,True
3264526,0.34620000,32.90000000,4671294,4671294,1650499326761,True,True
3264527,0.34600000,131.30000000,4671295,4671296,1650499327349,False,True
3264528,0.34610000,240.10000000,4671297,4671297,1650499327349,False,True
3264529,0.34620000,2349.70000000,4671298,4671299,1650499327349,False,True
3264530,0.34670000,168.90000000,4671300,4671300,1650499327349,False,True
3264531,0.34660000,45.40000000,4671301,4671301,1650499332293,False,True
3264532,0.34660000,16.70000000,4671302,4671302,1650499333172,False,True
3264533,0.34670000,13.30000000,4671303,4671303,1650499333920,False,True
3264534,0.34670000,104.10000000,4671304,4671304,1650499336175,True,True
3264535,0.34710000,576.80000000,4671305,4671305,1650499355106,True,True
3264536,0.34650000,193.70000000,4671306,4671308,1650499366573,True,True
3264537,0.34650000,500.00000000,4671309,4671309,1650499366604,False,True
3264538,0.34650000,1272.70000000,4671310,4671310,1650499367073,False,True
3264539,0.34630000,1008.90000000,4671311,4671320,1650499369622,True,True
3264540,0.34620000,402.70000000,4671321,4671321,1650499369647,True,True
3264541,0.34620000,2000.00000000,4671322,4671322,1650499369655,True,True
3264542,0.34620000,1970.00000000,4671323,4671323,1650499372147,True,True
3264543,0.34620000,0.80000000,4671324,4671324,1650499372401,True,True
3264544,0.34540000,339.20000000,4671325,4671325,1650499372401,True,True
3264545,0.34510000,58.60000000,4671326,4671326,1650499372474,True,True
3264546,0.34490000,130.30000000,4671327,4671327,1650499375233,True,True
3264547,0.34480000,60.90000000,4671328,4671328,1650499375233,True,True
3264548,0.34490000,1065.30000000,4671329,4671329,1650499378249,True,True
3264549,0.34480000,303.30000000,4671330,4671331,1650499389789,True,True
3264550,0.34480000,147.70000000,4671332,4671332,1650499389856,True,True
3264551,0.34470000,2184.70000000,4671333,4671335,1650499404657,True,True
3264552,0.34470000,98.60000000,4671336,4671336,1650499404669,False,True
3264553,0.34470000,1859.40000000,4671337,4671337,1650499404687,False,True
3264554,0.34460000,240.00000000,4671338,4671338,1650499405351,False,True
3264555,0.34450000,79.80000000,4671339,4671339,1650499407655,True,True
3264556,0.34420000,240.10000000,4671340,4671340,1650499407738,False,True
3264557,0.34450000,45.40000000,4671341,4671341,1650499415483,False,True
3264558,0.34460000,511.20000000,4671342,4671344,1650499430076,False,True
